date,GDP,Labour_prod,Broad_money,Private_debt,Unemployment,GDHI,Inflation,Policy_rate,CA,ERI
2006Q2,0.316728467,0.075799683,0.223708191,0.406815655,0.779307738,-0.662031113,-0.569881816,-0.088112324,-1.191214866,0.171503054
2006Q3,-0.174758022,-0.494797589,0.447990383,0.433734603,0.898535572,-0.679488148,-0.533555134,0.153344652,-0.611246696,0.537990006
2006Q4,-0.676705252,-1.304126859,0.161835949,0.408932506,0.421624236,-0.653395405,-0.471610764,0.274073139,-0.466254653,0.956146587
2007Q1,-0.357147538,-0.500935769,0.211076266,0.203144425,0.302396402,-0.413194268,-0.436996911,0.394801627,-0.683742717,0.969097651
2007Q2,-0.136720588,-0.197507174,0.217755901,-0.073264657,-0.174514935,-0.639649041,-0.502497114,0.515530115,-0.248766589,0.687661432
2007Q3,0.211497286,0.056655264,0.175710098,0.021621997,-0.293742769,-0.646406344,-0.671002964,0.515530115,-0.683742717,0.165152831
2007Q4,0.425801626,0.104987794,0.282140922,-0.181986644,-0.412970603,-0.705968979,-0.606133772,0.274073139,-0.321262611,-0.578474257
2008Q1,0.140628132,-0.405388952,-0.165044802,-0.156594251,-0.412970603,-0.914852491,-0.542729338,0.032616164,-0.103774547,-1.154787139
2008Q2,-0.509401054,-1.003392669,-0.506957606,-0.239588956,-0.0552871,-0.745383281,-0.32302795,-0.208840811,-1.263710887,-1.23147565
2008Q3,-1.600925243,-1.646707089,-0.96341689,-0.54789558,0.660079904,-0.926629708,-0.013470982,-0.329569299,0.186209539,-1.29921498
2008Q4,-2.883253173,-2.631558931,-1.05992923,-0.634255181,1.375446908,-0.91456976,-0.219024859,-1.657582663,-0.973726802,-2.851274256
2009Q1,-3.723340133,-3.320035876,-0.943085974,-0.743688087,2.210041746,-1.14286639,-0.404878215,-2.261225102,-0.683742717,-1.934641456
2009Q2,-3.496323963,-2.643494602,-1.171807132,-1.251334887,2.806180916,-1.007702536,-0.60635406,-2.140496614,-0.103774547,-0.989294751
2009Q3,-2.747707055,-2.058337787,-1.387040451,-1.483805125,2.210041746,-1.053739597,-0.737983799,-2.140496614,1.346145879,-1.380481227
2009Q4,-1.669331615,-1.158147324,-1.521835966,-1.598584387,1.613902576,-1.110790295,-0.603174147,-0.691754762,1.636129965,1.252153386
2010Q1,-0.745570216,-0.073069802,-1.600779698,-1.784187783,1.017763406,-1.173962721,-0.345768157,0.032616164,1.273649858,0.3075834
2010Q2,-0.284416707,-0.2330636,-1.572264417,-1.59743856,0.063940734,-1.564248083,-0.30574313,0.032616164,1.346145879,-0.255724358
2010Q3,-0.091277852,-0.285946705,-1.429544188,-1.580651832,-0.0552871,-1.3509464,-0.387361036,0.032616164,-1.263710887,0.253593425
2010Q4,-0.187152679,-0.132701939,-1.295716151,-1.605922846,0.063940734,-1.400975855,-0.323413909,0.032616164,-0.756238738,-0.026403895
2011Q1,-0.054984583,-0.444864749,-1.497161418,-1.51883072,-0.293742769,-1.286477182,-0.160325426,0.032616164,1.346145879,0.299048078
2011Q2,-0.369416306,-0.598637258,-1.478402526,-1.472874722,-0.0552871,-1.066871571,-0.103459044,0.032616164,1.563633943,-0.448147464
2011Q3,-0.505481343,-0.345619996,-1.303801643,-1.361033562,0.54085207,-1.11495634,-0.031228063,0.032616164,0.476193624,0.197477559
2011Q4,-0.489738081,-0.600469597,-1.511894868,-1.299517234,0.54085207,-1.096652909,-0.044426162,0.032616164,0.83867373,0.420775007
2012Q1,-0.534380915,-0.500469436,-1.179243902,-1.347815861,0.421624236,-0.662662375,-0.29836749,0.032616164,-1.046222824,0.652975657
2012Q2,-0.62314484,-0.953744594,-1.086647088,-1.381134816,0.063940734,-0.53248287,-0.459858341,0.032616164,-2.858623356,1.048437704
2012Q3,-0.218459545,-0.903689985,-0.985393902,-1.479193923,-0.532198437,-0.644789433,-0.535188784,0.032616164,0.041217496,0.859527514
2012Q4,-0.393582626,-1.204274068,-0.768087867,-1.566475602,-0.770654105,-0.439455676,-0.478646609,0.032616164,-1.40870293,0.58358366
2013Q1,-0.39405971,-1.053547356,-0.900475252,-1.541111139,-0.532198437,-0.944470037,-0.45524228,0.032616164,-1.553694973,-0.109088049
2013Q2,-0.12741429,-0.651561156,-0.818733893,-1.610427275,-0.412970603,-0.806863934,-0.476553183,0.032616164,0.331201581,-0.232356348
2013Q3,-0.256925908,-0.903741166,-0.943564391,-1.526526188,-0.412970603,-0.578873547,-0.470076189,0.032616164,-1.191214866,0.101509822
2013Q4,0.053071246,-0.601197249,-1.062379451,-1.415101995,-0.770654105,-0.864314032,-0.603267737,0.032616164,-1.118718845,0.40183772
2014Q1,0.138141971,-0.853737737,-0.998391588,-1.492715319,-1.247565441,-0.680759469,-0.683172124,0.032616164,-0.031278525,1.121590344
2014Q2,0.264615791,-0.60336233,-0.987207723,-1.276049582,-1.724476777,-1.020666375,-0.687256825,0.032616164,0.186209539,1.421838222
2014Q3,0.177526669,-0.404268716,-1.051797133,-1.294637995,-1.962932445,-1.30532654,-0.745394981,0.032616164,0.186209539,0.86364525
2014Q4,0.26574485,-0.103686308,-0.938019928,-1.274111184,-1.843704611,-0.825008062,-0.859834949,0.032616164,0.331201581,0.631893447
2015Q1,0.090016912,-0.404829406,-1.007131639,-1.099797195,-1.605248943,-0.58715015,-1.043244038,0.032616164,0.041217496,0.764675512
2015Q2,-0.026775746,-0.15856812,-1.074805288,-1.245041482,-0.889881939,-0.44713629,-1.069013242,0.032616164,0.476193624,0.920616242
2015Q3,-0.145555703,-0.657360636,-1.038449,-1.079994741,-0.889881939,-0.058310516,-1.063232556,0.032616164,0.83867373,0.622129229
2015Q4,-0.111267673,-1.002893693,-1.050379168,-1.026371828,-0.770654105,-0.456159842,-1.05059087,0.032616164,-0.683742717,0.533669517
2016Q1,-0.164202238,-0.707007192,-0.864341666,-0.800481096,-0.532198437,-0.928983913,-0.989151221,0.032616164,-0.538750674,-0.460007185
2016Q2,-0.346734214,-1.19826136,-0.626601835,-0.583771841,-0.889881939,-1.232281091,-0.988131983,0.032616164,-1.191214866,-1.523484635
2016Q3,-0.329538,-0.757345586,-0.302242845,-0.632863405,-0.651426271,-1.422535933,-0.905747214,-0.088112324,-1.771183037,-1.694930326
2016Q4,-0.330289179,-0.264964972,-0.377642667,-0.668957264,-0.412970603,-1.510456013,-0.799211089,-0.088112324,1.853618028,-1.654504115
2017Q1,-0.300300256,-0.364547568,-0.46978895,-0.875101104,-0.651426271,-1.438226304,-0.594309163,-0.088112324,1.708625986,-0.982197104
2017Q2,-0.275387231,-0.413104509,-0.601988784,-0.980144559,-0.651426271,-0.998168531,-0.462578414,-0.088112324,0.403697602,-0.321875896
2017Q3,-0.328560201,-0.464711063,-0.890851576,-0.974987701,-0.651426271,-1.031283844,-0.446344626,0.032616164,2.288594156,0.286696548
2017Q4,-0.498348839,-0.808198901,-0.848737329,-0.904684335,-0.532198437,-0.86459096,-0.401319555,0.153344652,0.766177709,0.295294076
